A_sec,A_trab,fc,L1,L2,Pisos,Cm,Cv,vigas_sec_bf,vigas_sec_tf,vigas_sec_h,vigas_sec_tw,vigas_trab_bf,vigas_trab_tf,vigas_trab_h,vigas_trab_tw,col_b,col_h,col_e,rbs_a,rbs_b,rbs_c,rbs_tp,Resultados_RBS_sh_iz,Resultados_RBS_sh_der,Resultados_RBS_Mpr_viga_iz,Resultados_RBS_Mpr_viga_der,Resultados_RBS_Zrbs_iz,Resultados_RBS_Zrbs_der,Resultados_RBS_Mpr_con_iz,Resultados_RBS_Mpr_con_der,Resultados_RBS_Vu_iz,Resultados_RBS_Vu_der,Resultados_RBS_Vn_iz,Resultados_RBS_Vn_der,Resultados_RBS_Mf_iz,Resultados_RBS_Mf_der,Resultados_RBS_Mpe_iz,Resultados_RBS_Mpe_der
50,36,210,4.1433737924603165,5.482592574909173,1,0.4122812534549837,0.2715716274039673,10.259123145069644,0.9174177365138484,36.9898543623889,0.6759505510773023,24.482899685964462,1.3184109294739743,36.479620225033244,0.8356308400612074,28.764620306607622,34.73196251177511,0.733083507655647,7.211188130488174,21.18173424554609,2.071095558566878,1.1190758132193102,14.196,14.196,51.18,51.18,1182.202,1182.202,46.657,46.657,35.9,35.9,42.927,42.927,51.753,51.753,45.196,45.196
50,50,280,5.4708122661461065,6.691467878386426,3,0.6531087117022705,0.16689174833177506,10.930758708563811,0.7007985911141354,20.28513947692404,0.5687733016139223,15.725691785253229,0.9760984822953646,48.10339927244141,0.9542729463722183,36.10330736145129,32.72157513463966,0.6752938812490674,9.233349176929437,28.2083165459874,2.7910741558550782,0.9163296808268752,18.721,18.721,55.78,55.78,974.746,974.746,45.21,45.21,39.386,39.386,92.848,92.848,52.583,52.583,47.6,47.6
50,36,210,7.056203245355492,5.44925046092599,3,0.3632134794252164,0.25135994238414877,15.959419992710465,1.0595558861933847,46.3743944382624,0.6822741243326153,20.660516751447886,1.5524023142473258,31.94913800924,0.6605132684192404,37.717015169008164,32.448861717218996,0.6363459896790361,9.561973602556913,27.030758389200386,3.7859393393161254,1.233206804654683,18.296,18.296,42.437,42.437,755.012,755.012,29.797,29.797,24.352,24.352,28.92,28.92,34.253,34.253,36.582,36.582
36,50,280,6.9378768372936275,4.023074796737811,1,0.6044559773526077,0.3378499804713483,12.93007096488288,1.1936182443977557,38.383485241358926,0.538857880138911,14.118677384512452,0.9144511674595323,49.42126251712111,0.9314597417827879,34.46837001584434,29.880314937989592,0.609905421355903,9.102521148242726,30.56292916563111,4.714593870186263,0.8379306045883461,19.833,19.833,51.325,51.325,735.459,735.459,34.111,34.111,26.696,26.696,93.458,93.458,39.406,39.406,44.592,44.592
50,50,210,6.412439552846701,6.734658179470446,2,0.6187218132880861,0.2322729068472665,18.44251237883175,1.064097954060799,30.97365659927042,0.515527853005582,16.62865684897733,1.558221801280228,51.06926257562322,0.8546788726796666,34.46346820422266,39.899535498239885,0.5504428611612309,6.341500129041311,31.721807079733573,4.610686605376995,0.8230062343760798,19.032,19.032,79.321,79.321,1062.794,1062.794,49.293,49.293,45.929,45.929,86.404,86.404,58.034,58.034,68.575,68.575
50,36,280,7.924216422784616,6.63340193106545,1,0.3464198091541699,0.2504641261877675,13.308224930457495,1.0296053559525489,21.91923325198449,0.33341582956975024,16.691668250879694,1.1227822066645263,52.76084754663471,0.595912004032448,28.719577586726828,30.294091753444572,0.6750482532888747,7.504167645854765,22.250332769106777,4.559891121346216,1.3294070891328307,14.877,14.877,51.28,51.28,819.166,819.166,32.329,32.329,30.104,30.104,36.531,36.531,36.808,36.808,44.331,44.331
50,50,210,4.23076087433732,5.834515590198414,1,0.549244581937027,0.3357144586103132,19.449517309709083,1.0974927432454715,20.656245373336457,0.786905657524129,17.131169946777703,0.8743320276053378,53.102829233573125,0.599579465344323,39.12554360914762,26.727814849739325,0.4029746944278845,9.748687844847232,29.288788727315847,2.8983280722937708,0.8540922583496997,19.519,19.519,52.425,52.425,912.901,912.901,42.341,42.341,38.064,38.064,37.342,37.342,49.771,49.771,45.515,45.515
36,50,210,4.2805067889907855,7.639795710285794,1,0.45953839219650766,0.21930086791467404,11.37034670614207,0.7839246581029027,37.30104201211232,0.5150218264734108,24.738140707718948,1.3459919171972938,59.24105913254935,0.8279019153657097,37.15888160597767,38.016698499935934,0.6161758239961259,7.562785859619985,26.35289781974174,4.641620696378043,0.8367614329837276,16.958,16.958,113.157,113.157,1866.209,1866.209,86.556,86.556,73.079,73.079,82.943,82.943,98.949,98.949,100.091,100.091
36,50,210,7.25826117161435,5.372143705923323,3,0.4272278461034962,0.3228039344114999,17.716172492269884,1.155033825715164,34.33764287029863,0.7412379396896618,12.362641132338348,1.550190539296155,41.26554103435228,0.5187521525798902,32.7468863970012,36.7654050290624,0.6384686010284877,10.913561115935902,21.453216119191197,2.6298321976665378,1.1595299383970117,16.183,16.183,42.743,42.743,626.205,626.205,29.044,29.044,26.582,26.582,29.764,29.764,33.346,33.346,36.719,36.719
50,50,280,7.946104848165229,7.535845252699566,4,0.33017375527258963,0.20661348567711768,14.894871409019395,1.0829458941661412,23.059774603912597,0.27931735119852785,23.719314551517993,1.1973950583063524,35.80025342895073,0.4279426868545,38.81339270309909,30.042851974751677,0.33634789777169044,6.021662092348737,33.51016669484741,4.25910079783336,1.2934316514251378,19.766,19.766,50.08,50.08,749.22,749.22,34.749,34.749,29.221,29.221,19.432,19.432,40.525,40.525,42.599,42.599
50,36,280,6.30664953765992,6.806559050245891,2,0.681933738470882,0.2727408086368869,12.487242071872851,0.8035861909918178,49.948399236091674,0.7745094994207318,12.657215343790563,1.164421390248908,54.93584235929077,0.6539168579060386,27.803944077297366,37.061839133428904,0.4925340602149206,9.23142528981693,21.60295656685677,2.3659063673392056,0.8147587127961359,15.417,15.417,48.364,48.364,948.658,948.658,37.44,37.44,37.295,37.295,44.047,44.047,43.189,43.189,40.944,40.944
36,36,210,7.083793333849883,7.023588033425384,3,0.3682199826230456,0.34587328010038615,15.679143287200985,0.9820122344783504,26.575680162531565,0.4022988614215859,23.891087288186874,1.2871133505763943,47.050320034239945,0.7619310341750919,26.892533520177484,39.65429217426821,0.7922361441812704,11.755216194384698,32.14808072614421,2.708065859295594,0.656528573916418,21.952,21.952,68.989,68.989,1465.018,1465.018,57.818,57.818,40.36,40.36,51.439,51.439,66.678,66.678,58.674,58.674
50,36,210,4.6398127565202945,7.936852826747192,3,0.37785951360412273,0.20358445988143892,17.34769105433356,0.9903090412696273,47.59778501164642,0.6152115967193308,22.41050617893606,1.2516884952936622,37.16714608156067,0.7644976276764406,34.45281758694773,31.328463348766896,0.5944328804097236,8.090549540914136,31.144476155340413,4.288373305665218,0.6639683634657496,19.618,19.618,48.244,48.244,851.547,851.547,33.607,33.607,39.498,39.498,40.225,40.225,41.356,41.356,40.687,40.687
50,36,210,4.605884324287622,4.160524532599407,3,0.5731719015548559,0.24447279053036192,18.53854963451135,0.9698270159974106,20.10642329847771,0.5379598482052479,16.797864851377568,1.5936395299665764,55.363247477248905,0.8155817115061215,26.82929603397592,26.66732349415326,0.5940904222424074,8.212570943530327,30.698869928263118,4.427385436949754,1.1127237234533434,19.456,19.456,73.639,73.639,1235.71,1235.71,48.768,48.768,41.021,41.021,64.593,64.593,56.749,56.749,65.595,65.595
36,36,280,5.646006835458974,7.7451663879089665,2,0.31263115298239813,0.18035871931626837,13.79221329903245,1.0568449923053533,32.29807848430813,0.5384722558504083,13.134768553258027,0.9218344689194272,34.05424228034521,0.7298714848909704,33.74260365584155,25.381737244833165,0.6184401207733472,7.950433894588619,21.851255910370526,3.451202817030207,1.04309830032605,14.901,14.901,23.531,23.531,379.667,379.667,14.984,14.984,23.115,23.115,35.686,35.686,18.428,18.428,19.42,19.42
36,50,280,7.763416638822903,6.279929160593777,3,0.6904290626794947,0.30582387458106386,16.650958320912487,1.1985270831293549,33.309311135931765,0.6508295862631565,12.425568655730883,1.2172190298573686,58.97080408159845,0.7441221255409318,33.55001510601031,32.6473741887641,0.7204660633417321,6.6952106419340485,28.83363418209593,3.581878541774302,0.8018244982155011,17.764,17.764,66.862,66.862,964.52,964.52,44.735,44.735,42.644,42.644,63.724,63.724,52.311,52.311,56.744,56.744
50,36,280,6.471259592842866,5.873811123725367,2,0.45833416705181623,0.22767416636017823,10.46002504145508,1.0810254317754255,44.33534659808008,0.6038459087763566,16.691766562113564,1.2478892143959968,41.60784034482862,0.6216383891537629,32.47751163397496,36.25790044214791,0.39226312907477806,8.025977472310537,27.53477366563867,3.0857821850065377,1.2155176192924333,17.78,17.78,41.583,41.583,767.586,767.586,30.293,30.293,27.661,27.661,36.906,36.906,35.212,35.212,35.467,35.467
36,50,280,6.208326288387032,4.179406035658678,1,0.5951373479538222,0.20275324399022543,15.055588308066298,1.1387117289288469,35.96438091986381,0.7565991613299082,18.76984371858708,0.967233563460741,44.155477906933,0.6770477486508414,26.245138486653172,29.753829884321227,0.3605614296135147,8.191451775732247,23.31557674591609,3.0523621948471917,0.7823720824883081,15.754,15.754,47.721,47.721,830.79,830.79,38.533,38.533,25.659,25.659,55.565,55.565,42.575,42.575,41.967,41.967
50,50,280,6.581893858812209,5.5918018220651415,3,0.6540149138312062,0.19361355973381278,17.011845307129793,1.0208908870893718,29.430547232048106,0.4673372025686492,13.658739934723666,1.2068557871856016,39.457286081903696,0.6449490993902074,27.805689292966697,25.91001381408981,0.6891613385076635,9.52090857439844,32.68466360893798,2.009543736886038,0.9198626778234944,21.103,21.103,39.236,39.236,666.247,666.247,30.901,30.901,26.636,26.636,49.506,49.506,36.522,36.522,32.922,32.922
50,36,280,4.877181022175625,4.164877247392841,4,0.42758716987424844,0.2677528004155708,11.925359165796722,1.0786514757387975,21.802859395940065,0.3219070589608143,12.388063637624224,0.9474134093092161,39.682196956464765,0.8299588910790601,36.441931661313,31.688381888179936,0.3935586337372557,8.899635297664513,34.155150928552914,4.465821967813268,0.8028135572864128,21.527,21.527,28.742,28.742,423.115,423.115,16.699,16.699,19.655,19.655,47.605,47.605,20.93,20.93,24.695,24.695
36,50,210,6.331665917368126,4.935111409073643,4,0.5996099796828337,0.24985921554204382,12.509342690735561,0.6617819461399127,28.91492167250593,0.5451328479116042,15.649807246736428,1.5809404932500364,35.09459596749503,0.41839458730887574,36.033082294436305,38.62382663352986,0.3220595202087184,9.015578544923057,24.074629691552424,2.2557364897153196,0.9088062557633674,16.545,16.545,41.89,41.89,696.802,696.802,32.318,32.318,26.296,26.296,18.065,18.065,36.669,36.669,36.171,36.171
50,36,280,7.636887689228787,5.492367733072898,3,0.6381485233613269,0.3341215072527754,11.336840590345538,1.1577271660984914,31.187608971162724,0.7082231580170748,15.546969250763366,1.4243810760485554,40.83921010516883,0.5421219630547142,33.29132482384465,38.98116533651684,0.5207601650917562,10.702753763943187,30.58904872741376,3.1774374661146436,0.780349157954447,20.646,20.646,42.794,42.794,711.668,711.668,28.087,28.087,31.573,31.573,29.409,29.409,34.605,34.605,35.139,35.139
36,50,280,7.385343187405741,4.980571386934456,1,0.34825803547992007,0.2902760852192906,13.220405659355531,1.159512706574362,27.6043167421936,0.4090662260150708,19.298253136017046,1.002489239580286,35.78793768824202,0.7104439568710148,37.83453064967446,28.577554485602178,0.5059078275563524,11.120755941949836,26.817731938027322,3.767052891983723,0.7367764708022879,18.969,18.969,38.979,38.979,612.945,612.945,28.429,28.429,20.052,20.052,50.599,50.599,32.233,32.233,33.845,33.845
50,50,280,4.7654063655123595,5.939494141036285,2,0.511155416404682,0.3289577380603803,10.456181928274775,0.9533576053491993,25.486906624245407,0.7655654412632784,16.086380540926648,0.8796468655039491,36.2890854042789,0.7053767024259374,29.258155703497103,34.66019823490579,0.4084212852206208,6.669265416985876,29.62109355184666,3.289051867352248,1.1613686990585104,18.145,18.145,32.477,32.477,506.418,506.418,23.488,23.488,26.486,26.486,51.349,51.349,28.294,28.294,27.493,27.493
36,36,280,5.780576938266752,7.174593975473192,1,0.4192133634684336,0.1696375950298704,19.809549906636214,1.0870064487859192,21.101729824499557,0.4067088350283615,21.230970781332445,1.355695249552231,36.37905930962512,0.7006630911667365,33.37986235958834,39.58777306269601,0.6134938633001563,11.520446741544879,26.396080727261598,4.773943204539794,0.7874509316884873,18.958,18.958,45.999,45.999,753.277,753.277,29.729,29.729,28.837,28.837,35.807,35.807,35.196,35.196,39.684,39.684
50,50,210,7.663981150184703,7.757453236208059,2,0.5765803527228642,0.17030267282618544,14.072141641522688,1.183903201670769,28.06863430213331,0.6215597761829241,16.62249858198134,1.4400171949103195,48.873588250298425,0.9705347266641681,37.692949155732364,39.249055709511985,0.7132913073388996,7.405736243476029,20.447099516074427,4.813056789158777,1.204212146022372,13.926,13.926,72.823,72.823,991.158,991.158,45.971,45.971,38.946,38.946,94.108,94.108,51.395,51.395,63.722,63.722
36,50,280,4.285112548226115,5.581036132152825,1,0.6728831332018529,0.27081445333837484,15.281950229560248,1.1678393096497057,42.20696966721174,0.689984801724401,19.839546759926773,1.4031008527086835,48.11578985608699,0.5065860321372431,39.54699389042262,27.610088247624926,0.5074803920158331,9.95602827542603,29.959748971013617,3.901797578334795,0.7744568823431477,19.958,19.958,69.219,69.219,1048.868,1048.868,48.647,48.647,48.314,48.314,24.204,24.204,58.29,58.29,60.308,60.308
50,36,280,6.414922169041642,6.043007194332008,3,0.5834339925100686,0.3034246056527966,11.028681018767761,1.1304896943107758,25.147421395125477,0.3453549696600203,21.204554636299633,1.3148554873693739,32.14312617215588,0.5629281252268985,33.88928533606295,29.10637102132942,0.45539921977301395,8.127032472230118,23.016588233084313,2.51548857761689,1.1140152154529948,15.572,15.572,38.366,38.366,778.175,778.175,30.711,30.711,30.473,30.473,25.219,25.219,35.457,35.457,32.3,32.3
50,36,280,6.556751240230843,7.828569970957124,4,0.3641601428446757,0.3382201931718313,13.03336176737755,1.1766153178354128,47.372384560452886,0.7360933719537995,15.896706429324919,0.8237413472829144,36.857747144155255,0.8786276625223612,39.59433345980961,37.23227054057446,0.5903919790824909,6.8954238292014445,23.019656143889257,4.519078530719299,1.4010075819159253,14.958,14.958,30.548,30.548,475.903,475.903,18.782,18.782,33.775,33.775,46.959,46.959,23.834,23.834,24.475,24.475
36,36,280,6.405399954228603,7.491209318183632,1,0.31413192255934813,0.34432234897772923,17.476924429433303,0.9211707470464071,26.6120763836523,0.5696415457101438,18.924173884709056,1.3582162489691907,42.711950781178004,0.5885609251413823,29.966594927694928,35.10727555721466,0.4808885870904359,6.922847220874378,24.199042648659717,4.336035477147777,0.76914877658786,15.561,15.561,49.869,49.869,811.205,811.205,32.015,32.015,34.602,34.602,34.893,34.893,37.399,37.399,42.699,42.699
50,50,210,4.257546792957157,4.43409680683882,2,0.4013842104616506,0.18722444073993916,19.298477839523613,1.0353695236314353,40.26276242138982,0.682904234660719,21.1538547030162,1.4072988534909803,35.13114049595866,0.7283968153002516,38.702874880832994,34.81747717307972,0.4696147777554758,11.353933273580889,29.93552068159844,4.477490411200747,1.2955445148390008,20.645,20.645,52.022,52.022,769.13,769.13,35.673,35.673,31.751,31.751,49.626,49.626,42.228,42.228,46.154,46.154
50,50,210,5.045981577976996,4.150088412458482,3,0.46164674316006615,0.1934753788295696,13.349593331338891,1.0489782342406484,48.10692117864474,0.4934179852051809,16.884783719985673,1.524474733479193,56.77512159244684,0.8168943356673456,27.09122428346546,27.196747433795817,0.5319014377116138,7.792815109884721,26.44921277647271,3.926901663576911,0.7488287758167422,17.121,17.121,86.718,86.718,1350.155,1350.155,62.621,62.621,42.531,42.531,80.054,80.054,69.903,69.903,77.752,77.752
36,50,280,5.215657789151394,6.157080233539515,1,0.5207310520760262,0.2450762597514399,14.14039552769474,0.8842005652719869,43.714865281056035,0.6857398947205136,17.30761552845939,1.466997070652476,53.73358726757844,0.597358758851869,35.657156996608485,32.559892633472884,0.4158221109852035,7.4256119523766415,23.893757704900374,2.4384787807830364,0.7569591246334605,15.66,15.66,74.718,74.718,1338.506,1338.506,62.081,62.081,41.747,41.747,35.677,35.677,68.619,68.619,66.187,66.187
50,36,280,7.0356444821945825,7.861999446904341,3,0.5580089173440166,0.2362305390368044,18.08303129100316,0.9231745022709171,38.811200842681494,0.4539379803149239,17.70708658158417,1.1629633072302366,33.336291208091914,0.7965167980282997,32.22108781289585,26.441565472914068,0.5120615429866298,7.860091802425548,34.851430136778184,3.312026682123455,0.6335397521707952,21.356,21.356,36.565,36.565,606.178,606.178,23.923,23.923,37.265,37.265,37.493,37.493,31.882,31.882,28.087,28.087
36,36,280,4.679056542523476,7.186502981507452,2,0.5202645722290711,0.26333360289992164,16.95094855204818,0.865081017351714,41.666330204599575,0.6222463715873494,16.705628294064145,0.9501235138523697,37.49914799972667,0.7726554823355806,29.358110589706484,38.81699988793141,0.6480478955946678,6.218003802116262,20.453106820298384,3.447377868079056,0.8591796888607703,13.336,13.336,32.475,32.475,585.486,585.486,23.107,23.107,34.027,34.027,41.751,41.751,27.644,27.644,27.13,27.13
36,36,280,7.893771703103521,6.395796028468629,3,0.6611746718781348,0.25592731831744475,17.665239507553423,1.0393847008066073,20.247426201748663,0.26590417653890863,18.10654776205045,1.552084831014922,46.39544794403669,0.9139113680643725,38.30684182341668,33.710550368779046,0.4894972947640848,8.429210152339978,26.815421327566426,4.587646804401691,0.7469024551555736,17.622,17.622,65.037,65.037,1049.82,1049.82,41.432,41.432,39.295,39.295,60.056,60.056,48.357,48.357,55.529,55.529
50,36,210,4.1990435861504505,7.543830741430779,4,0.5217281970954945,0.16757494723078878,12.81411530656404,0.7409987820047534,32.891635449648234,0.3397170917580262,13.48929317805196,1.2852134379887934,38.07960762855389,0.8995989157000135,27.74664297680144,26.80942781586539,0.3803019244992006,6.50866626037119,20.030939773785988,2.604009067057129,0.6291419659778442,13.27,13.27,35.127,35.127,675.187,675.187,26.647,26.647,30.774,30.774,48.488,48.488,30.731,30.731,30.305,30.305
50,50,210,4.442727311356212,6.254143619696466,4,0.4314820478033695,0.15496958975904998,16.548707349912004,1.0867657270255178,22.443642830477568,0.5281086579814863,19.592799962822138,1.2166460075863648,32.47002897037167,0.4242391811715558,32.2260465504495,26.062363948599415,0.6975108349989543,8.795019276965888,28.880718101022687,4.1056080521113785,1.2687049926116132,18.838,18.838,37.646,37.646,528.465,528.465,24.511,24.511,27.799,27.799,20.694,20.694,29.747,29.747,32.493,32.493
36,36,280,7.000272178210448,6.137794378003351,3,0.6041411064003462,0.27432400207431923,10.274056316540225,0.8132787862988303,40.96573456322304,0.7091151863283331,14.205745724888612,1.281318260189105,37.7513510361235,0.475713006225419,26.391406859137362,32.52658781338775,0.5668227935010646,9.755846544899029,29.571202409624306,2.3317499600603755,1.3844185012125583,19.664,19.664,32.466,32.466,593.169,593.169,23.41,23.41,25.428,25.428,22.691,22.691,28.41,28.41,26.675,26.675
36,50,210,7.423321635134458,6.1709767978264685,4,0.45775015189941676,0.28836486121379656,16.873172404822746,1.164365118017948,46.538204251635975,0.7564702920693335,14.776272937310218,1.3181885670407787,30.066011125203143,0.9851025828766666,29.90515912830891,25.31305233010685,0.5048568276209168,8.459499654474095,25.65418604359744,4.058134964345772,1.4149192514207949,17.057,17.057,34.495,34.495,437.675,437.675,20.3,20.3,25.99,25.99,56.966,56.966,24.733,24.733,28.804,28.804
50,50,280,5.991319345206219,6.103462377342334,4,0.5099916373224354,0.2288543959270846,11.356784828453215,1.0969309879854436,20.420650266052267,0.5488301563063274,19.61808250255663,1.1810579583294258,57.080610745773626,0.5710905744962704,39.03587609308063,36.99930609722626,0.46697875210676126,6.263140836985301,32.552664240058895,3.5867220760830882,1.3785804527629935,19.408,19.408,75.928,75.928,1249.08,1249.08,57.933,57.933,40.037,40.037,29.757,29.757,65.704,65.704,66.583,66.583
50,36,280,7.538312034808864,5.445798905958215,3,0.4296564702600446,0.3031915546243029,16.265745329676424,1.131116069614698,45.36209814800436,0.7472319222714341,23.042022928419,1.2580125253674028,57.67004776234077,0.9924677473471498,36.3098548032437,28.84267956892711,0.5520434755981576,8.371747743139867,32.64650288220516,3.5909922028313135,0.7254186976655952,20.509,20.509,88.944,88.944,1880.303,1880.303,74.208,74.208,36.356,36.356,83.089,83.089,81.664,81.664,78.603,78.603
50,36,280,4.356909538713099,6.703216800982057,2,0.5625414491887721,0.18376651490269968,11.855007855632193,1.0618163643175214,41.770319567339044,0.6402060304752255,24.138105950295344,1.336523964043046,48.67273523430133,0.8194215570994654,35.458844139206086,26.15018249644945,0.6034509874474895,10.571123776061443,30.854565861547336,4.970335839586175,0.8990677026825687,20.713,20.713,73.493,73.493,1331.683,1331.683,52.556,52.556,47.799,47.799,57.215,57.215,62.457,62.457,64.48,64.48
36,50,210,7.70085542220361,4.824873058917319,4,0.590681546025758,0.30883388953280344,17.300491116879645,1.0997073972289477,26.095749098196144,0.5556065839284328,14.551619927532291,1.46967040932583,30.695547081504383,0.7535801737231662,31.81219231355389,34.321132656111516,0.6624015432067275,11.651015177384163,30.081200647697678,4.044899038451277,0.6460298702612562,20.866,20.866,35.312,35.312,422.692,422.692,19.605,19.605,21.733,21.733,44.097,44.097,24.14,24.14,29.768,29.768
36,50,210,4.66908741286759,5.342555480660652,4,0.5705081386083581,0.2760490147443898,11.99093784266748,0.6183484447174976,32.274281370732496,0.6752465409010622,15.621941496462926,1.0238337461719607,45.13085567520851,0.8183731433902901,29.71237238979705,32.15055321891577,0.7140390780787165,7.735332104504186,24.022679797397284,2.1350977831947273,1.2367816182974223,15.879,15.879,47.979,47.979,892.383,892.383,41.39,41.39,32.86,32.86,74.332,74.332,46.607,46.607,41.944,41.944
36,36,280,6.689552069838832,5.422754675331989,3,0.5114870645141364,0.16545258490057718,10.040501263057116,0.5160352932734045,37.80159560844887,0.722308246960788,24.718203423174316,1.3041718710306154,50.367336079466824,0.7366722227688071,26.968335815809947,25.3113264315385,0.7435182497028197,11.86604861466723,22.718331171499585,3.4943934044593523,0.9831868867132483,17.292,17.292,74.331,74.331,1554.521,1554.521,61.351,61.351,33.888,33.888,53.405,53.405,67.211,67.211,65.833,65.833
50,50,280,5.886320341382626,7.6221141194396225,1,0.42950981456155124,0.24939026519664487,19.446691107981795,0.9809046447425086,30.68164935274575,0.5037337906581316,14.989188138183717,1.3976986011768462,44.65526295131518,0.4502102460826029,28.35654581491154,29.03920002318438,0.6153094852017764,7.182516107007581,33.602466724750116,2.91923177897712,1.4567127115120315,20.392,20.392,50.648,50.648,750.482,750.482,34.808,34.808,36.13,36.13,18.223,18.223,42.176,42.176,42.65,42.65
36,50,210,4.373487919889795,4.26129693667593,4,0.6768640285772147,0.1975082894623782,11.570685865446498,1.0081508619937907,32.60355630302699,0.5323012206464415,21.035556542005956,1.4781964011124442,46.85349084471491,0.572565276387311,25.808201915807174,28.003901249781638,0.6509241476886949,7.069621981080767,27.5366419746359,2.478721008983053,0.6782398035786197,17.303,17.303,73.205,73.205,1354.244,1354.244,62.811,62.811,43.472,43.472,35.706,35.706,70.333,70.333,65.194,65.194
50,36,210,6.80497586993174,6.648244569212535,4,0.5390039017782678,0.18194352537349767,13.171912971310835,0.757292281001783,29.805917837838507,0.46878496795425884,18.086443085945234,1.5340627808496436,46.743153878761376,0.5230672671159826,29.035702696280257,36.29429894287472,0.34452813595900394,10.622733013936491,25.602095895840442,2.5702678822399907,0.6810420517091457,18.112,18.112,57.308,57.308,1147.284,1147.284,45.279,45.279,33.341,33.341,27.214,27.214,51.317,51.317,49.457,49.457
